caseKey,caseName,caseDescription,caseWeight,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,fastLaneRate,middleLaneRate,highRiskLaneRate,challengeExhaustionRate,falseNegativePassRate,publicWillReviewRate,publicSignalMovement,districtAlignment,crossBlocAdmissionRate,affectedGroupSponsorshipRate,averageCosponsors,proposalBondForfeiture,strategicDecoyRate,proposerAccessGini,welfarePerSubmittedBill,vetoes,overriddenVetoes
era-3-polarizing,Era 3 Polarizing,"Stylized rising-contention legislature with stronger ideological clustering, party loyalty, and lobbying pressure.",1.000,default-pass-challenge,Default pass + challenge vouchers,7200,60.000,2626,21.883,60.000,0.365,1.000,0.577,0.612,0.210,0.216,0.635,0.000,0.000,0.786,0.142,0.352,0.144,0.313,0.226,0.828,0.779,0.438,0.000,0.000,0.000,0.172,0.000,0.000,0.099,0.181,0.000,0.521,0.000,0.000,0.000,0.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.223,0,0
era-3-polarizing,Era 3 Polarizing,"Stylized rising-contention legislature with stronger ideological clustering, party loyalty, and lobbying pressure.",1.000,default-pass-multiround-mediation-challenge,Default pass + multi-round mediation + challenge,7200,60.000,4790,39.917,60.000,0.665,1.000,0.566,0.485,0.376,0.238,0.335,0.000,0.000,0.655,0.161,0.227,0.229,0.310,0.281,0.839,0.779,0.718,0.000,0.000,0.000,0.161,0.700,0.255,0.108,0.610,0.228,0.467,0.000,0.000,0.000,0.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.155,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.323,0,0
era-3-polarizing,Era 3 Polarizing,"Stylized rising-contention legislature with stronger ideological clustering, party loyalty, and lobbying pressure.",1.000,default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,7200,60.000,3042,25.350,60.000,0.423,1.000,0.562,0.633,0.238,0.191,0.578,0.000,0.000,0.000,0.213,0.014,0.212,0.404,0.211,0.866,0.970,0.386,0.000,0.000,0.000,0.134,0.000,0.000,0.102,0.158,0.000,0.523,0.000,0.000,0.000,0.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.311,0.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.281,0.400,0.000,0.000,0.000,0.000,0.000,0.062,0.267,0,0
era-3-polarizing,Era 3 Polarizing,"Stylized rising-contention legislature with stronger ideological clustering, party loyalty, and lobbying pressure.",1.000,default-pass-adaptive-track-strict,Default pass + adaptive tracks strict,7200,60.000,2262,18.850,43.550,0.314,0.726,0.599,0.647,0.188,0.232,0.686,0.252,0.023,0.000,0.053,0.344,0.125,0.314,0.209,0.824,0.752,0.383,0.000,0.000,0.000,0.176,0.000,0.000,0.079,0.135,0.000,0.573,0.000,0.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.616,0.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.076,0.203,0,0
era-3-polarizing,Era 3 Polarizing,"Stylized rising-contention legislature with stronger ideological clustering, party loyalty, and lobbying pressure.",1.000,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,7200,60.000,4062,33.850,33.858,0.564,0.564,0.673,0.646,0.380,0.519,0.436,0.436,0.000,0.000,0.011,0.002,0.005,0.004,0.203,0.844,0.942,0.388,0.000,0.000,0.000,0.156,0.564,0.316,0.045,0.015,0.000,0.652,0.000,0.000,0.000,0.005,0.000,0.001,0.002,6.000,0.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.364,0,0
era-3-polarizing,Era 3 Polarizing,"Stylized rising-contention legislature with stronger ideological clustering, party loyalty, and lobbying pressure.",1.000,default-pass-affected-sponsor-gate,Default pass + affected-group sponsor gate,7200,60.000,2022,16.850,16.875,0.281,0.281,0.611,0.683,0.171,0.237,0.719,0.719,0.000,0.000,0.152,0.302,0.110,0.301,0.162,0.774,0.856,0.279,0.000,0.000,0.000,0.226,0.000,0.000,0.040,0.081,0.000,0.665,0.000,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.281,0.312,8.025,0.000,0.000,0.126,0.192,0,0
era-3-polarizing,Era 3 Polarizing,"Stylized rising-contention legislature with stronger ideological clustering, party loyalty, and lobbying pressure.",1.000,default-pass-public-objection,Default pass + public objection window,7200,60.000,3385,28.208,60.000,0.470,1.000,0.565,0.597,0.266,0.183,0.530,0.000,0.000,0.000,0.231,0.180,0.223,0.375,0.217,0.815,0.923,0.425,0.000,0.000,0.000,0.185,0.000,0.000,0.098,0.239,0.000,0.515,0.000,0.000,0.000,0.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.635,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.280,0,0
era-3-polarizing,Era 3 Polarizing,"Stylized rising-contention legislature with stronger ideological clustering, party loyalty, and lobbying pressure.",1.000,default-pass-law-registry,Default pass + law registry,7200,60.000,6241,52.008,60.000,0.867,1.000,0.556,0.500,0.482,0.148,0.133,0.000,0.000,0.000,0.379,0.017,0.811,0.570,0.266,0.795,0.995,0.619,0.000,0.000,0.000,0.205,0.000,0.000,0.163,0.788,0.000,0.404,0.585,0.511,5.119,0.811,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.434,0,0
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,current-system,Current U.S.-style system,9000,75.000,358,2.983,75.000,0.040,1.000,0.662,0.721,0.026,0.365,0.960,0.000,0.000,0.000,0.000,0.886,0.008,0.135,0.282,0.808,0.091,0.479,0.000,0.000,0.000,0.192,0.000,0.000,0.057,0.015,0.000,0.666,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.029,159,1
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,simple-majority,Unicameral simple majority,9000,75.000,1963,16.358,75.000,0.218,1.000,0.584,0.645,0.127,0.238,0.782,0.000,0.000,0.000,0.000,0.526,0.083,0.297,0.251,0.814,0.574,0.492,0.000,0.000,0.000,0.186,0.000,0.000,0.088,0.094,0.000,0.555,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.141,0,0
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,supermajority-60,Unicameral 60 percent passage,9000,75.000,503,4.192,75.000,0.056,1.000,0.655,0.714,0.037,0.371,0.944,0.000,0.000,0.000,0.000,0.843,0.011,0.136,0.274,0.806,0.143,0.474,0.000,0.000,0.000,0.194,0.000,0.000,0.055,0.014,0.000,0.660,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.040,0,0
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,bicameral-majority,Bicameral simple majority,9000,75.000,1191,9.925,75.000,0.132,1.000,0.608,0.669,0.081,0.286,0.868,0.000,0.000,0.000,0.000,0.681,0.039,0.226,0.258,0.811,0.349,0.487,0.000,0.000,0.000,0.189,0.000,0.000,0.077,0.057,0.000,0.593,0.000,0.000,0.000,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.089,0,0
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,presidential-veto,Bicameral majority + presidential veto,9000,75.000,738,6.150,75.000,0.082,1.000,0.617,0.688,0.051,0.296,0.918,0.000,0.000,0.000,0.000,0.787,0.023,0.212,0.253,0.804,0.219,0.454,0.000,0.000,0.000,0.196,0.000,0.000,0.070,0.035,0.000,0.615,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.056,379,2
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,default-pass,Default pass unless 2/3 block,9000,75.000,7531,62.758,75.000,0.837,1.000,0.523,0.486,0.438,0.102,0.163,0.000,0.000,0.000,0.470,0.035,0.697,0.703,0.290,0.795,0.992,0.709,0.000,0.000,0.000,0.205,0.000,0.000,0.179,0.791,0.000,0.379,0.000,0.000,0.000,0.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.406,0,0
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,default-pass-challenge,Default pass + challenge vouchers,9000,75.000,5928,49.400,75.000,0.659,1.000,0.506,0.487,0.333,0.112,0.341,0.000,0.000,0.400,0.446,0.236,0.473,0.594,0.282,0.802,0.829,0.683,0.000,0.000,0.000,0.198,0.000,0.000,0.178,0.590,0.000,0.374,0.000,0.000,0.000,0.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.425,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.321,0,0
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,default-pass-multiround-mediation-challenge,Default pass + multi-round mediation + challenge,9000,75.000,6901,57.508,75.000,0.767,1.000,0.526,0.446,0.403,0.209,0.233,0.000,0.000,0.400,0.344,0.182,0.295,0.349,0.305,0.824,0.795,0.847,0.000,0.000,0.000,0.176,0.737,0.292,0.116,0.618,0.267,0.429,0.000,0.000,0.000,0.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.419,0.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.342,0,0
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,9000,75.000,3368,28.067,75.000,0.374,1.000,0.543,0.629,0.203,0.175,0.626,0.000,0.000,0.000,0.282,0.021,0.204,0.453,0.223,0.849,0.965,0.424,0.000,0.000,0.000,0.151,0.000,0.000,0.106,0.157,0.000,0.514,0.000,0.000,0.000,0.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.275,0.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.277,0.388,0.000,0.000,0.000,0.000,0.000,0.061,0.235,0,0
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,default-pass-adaptive-track-strict,Default pass + adaptive tracks strict,9000,75.000,2149,17.908,50.533,0.239,0.674,0.577,0.654,0.138,0.227,0.761,0.304,0.023,0.000,0.088,0.455,0.091,0.300,0.219,0.801,0.654,0.402,0.000,0.000,0.000,0.199,0.000,0.000,0.081,0.099,0.000,0.570,0.000,0.000,0.000,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.076,0.587,0.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.079,0.156,0,0
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,9000,75.000,4860,40.500,40.508,0.540,0.540,0.633,0.635,0.342,0.463,0.460,0.460,0.000,0.000,0.046,0.003,0.005,0.004,0.217,0.811,0.941,0.420,0.000,0.000,0.000,0.189,0.540,0.332,0.047,0.021,0.000,0.637,0.000,0.000,0.000,0.005,0.000,0.001,0.002,6.000,0.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.096,0.343,0,0
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,default-pass-affected-sponsor-gate,Default pass + affected-group sponsor gate,9000,75.000,1865,15.542,15.675,0.207,0.209,0.574,0.700,0.119,0.232,0.793,0.791,0.000,0.000,0.246,0.427,0.073,0.278,0.147,0.765,0.772,0.247,0.000,0.000,0.000,0.235,0.000,0.000,0.035,0.049,0.000,0.650,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.209,0.248,3.548,0.000,0.000,0.129,0.145,0,0
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,default-pass-public-objection,Default pass + public objection window,9000,75.000,3732,31.100,75.000,0.415,1.000,0.543,0.590,0.225,0.170,0.585,0.000,0.000,0.000,0.295,0.232,0.201,0.387,0.231,0.800,0.871,0.467,0.000,0.000,0.000,0.200,0.000,0.000,0.106,0.208,0.000,0.501,0.000,0.000,0.000,0.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.245,0,0
era-4-high-contention,Era 4 High Contention,"Stylized high-contention legislature with more proposal pressure, higher polarization, and weaker compromise culture.",1.000,default-pass-law-registry,Default pass + law registry,9000,75.000,7808,65.067,75.000,0.868,1.000,0.538,0.480,0.467,0.125,0.132,0.000,0.000,0.000,0.422,0.023,0.858,0.632,0.289,0.789,0.994,0.713,0.000,0.000,0.000,0.211,0.000,0.000,0.182,0.829,0.000,0.378,0.613,0.458,5.153,0.858,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.417,0,0
era-5-capture-contention,Era 5 Capture Contention,"Stylized capture-contention legislature with two-party sorting, higher proposal pressure, strong lobbying, and lower public responsiveness.",1.000,current-system,Current U.S.-style system,10800,90.000,274,2.283,90.000,0.025,1.000,0.648,0.685,0.016,0.362,0.975,0.000,0.000,0.000,0.000,0.926,0.006,0.156,0.384,0.797,0.041,0.701,0.000,0.000,0.000,0.203,0.000,0.000,0.078,0.014,0.000,0.638,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.017,150,4
era-5-capture-contention,Era 5 Capture Contention,"Stylized capture-contention legislature with two-party sorting, higher proposal pressure, strong lobbying, and lower public responsiveness.",1.000,simple-majority,Unicameral simple majority,10800,90.000,1803,15.025,90.000,0.167,1.000,0.572,0.628,0.096,0.225,0.833,0.000,0.000,0.000,0.000,0.618,0.068,0.319,0.316,0.800,0.381,0.655,0.000,0.000,0.000,0.200,0.000,0.000,0.111,0.104,0.000,0.534,0.000,0.000,0.000,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.105,0,0
era-5-capture-contention,Era 5 Capture Contention,"Stylized capture-contention legislature with two-party sorting, higher proposal pressure, strong lobbying, and lower public responsiveness.",1.000,supermajority-60,Unicameral 60 percent passage,10800,90.000,318,2.650,90.000,0.029,1.000,0.652,0.683,0.019,0.382,0.971,0.000,0.000,0.000,0.000,0.914,0.005,0.122,0.421,0.809,0.038,0.756,0.000,0.000,0.000,0.191,0.000,0.000,0.080,0.014,0.000,0.630,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.020,0,0
era-5-capture-contention,Era 5 Capture Contention,"Stylized capture-contention legislature with two-party sorting, higher proposal pressure, strong lobbying, and lower public responsiveness.",1.000,bicameral-majority,Bicameral simple majority,10800,90.000,901,7.508,90.000,0.083,1.000,0.603,0.643,0.050,0.285,0.917,0.000,0.000,0.000,0.000,0.788,0.024,0.208,0.355,0.801,0.167,0.717,0.000,0.000,0.000,0.199,0.000,0.000,0.096,0.042,0.000,0.575,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.054,0,0
era-5-capture-contention,Era 5 Capture Contention,"Stylized capture-contention legislature with two-party sorting, higher proposal pressure, strong lobbying, and lower public responsiveness.",1.000,presidential-veto,Bicameral majority + presidential veto,10800,90.000,582,4.850,90.000,0.054,1.000,0.611,0.660,0.033,0.309,0.946,0.000,0.000,0.000,0.000,0.858,0.014,0.185,0.359,0.799,0.113,0.680,0.000,0.000,0.000,0.201,0.000,0.000,0.094,0.027,0.000,0.588,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.036,379,2
era-5-capture-contention,Era 5 Capture Contention,"Stylized capture-contention legislature with two-party sorting, higher proposal pressure, strong lobbying, and lower public responsiveness.",1.000,default-pass,Default pass unless 2/3 block,10800,90.000,8972,74.767,90.000,0.831,1.000,0.518,0.470,0.431,0.088,0.169,0.000,0.000,0.000,0.481,0.036,0.742,0.770,0.317,0.783,0.978,0.827,0.000,0.000,0.000,0.217,0.000,0.000,0.197,0.792,0.000,0.358,0.000,0.000,0.000,0.742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.390,0,0
era-5-capture-contention,Era 5 Capture Contention,"Stylized capture-contention legislature with two-party sorting, higher proposal pressure, strong lobbying, and lower public responsiveness.",1.000,default-pass-challenge,Default pass + challenge vouchers,10800,90.000,8720,72.667,90.000,0.807,1.000,0.492,0.451,0.397,0.085,0.193,0.000,0.000,0.222,0.499,0.139,0.650,0.683,0.316,0.790,0.880,0.841,0.000,0.000,0.000,0.210,0.000,0.000,0.207,0.797,0.000,0.334,0.000,0.000,0.000,0.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.606,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.364,0,0
era-5-capture-contention,Era 5 Capture Contention,"Stylized capture-contention legislature with two-party sorting, higher proposal pressure, strong lobbying, and lower public responsiveness.",1.000,default-pass-multiround-mediation-challenge,Default pass + multi-round mediation + challenge,10800,90.000,9338,77.817,90.000,0.865,1.000,0.504,0.421,0.436,0.196,0.135,0.000,0.000,0.222,0.442,0.110,0.353,0.373,0.325,0.809,0.869,0.969,0.000,0.000,0.000,0.191,0.771,0.324,0.123,0.825,0.298,0.406,0.000,0.000,0.000,0.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.587,0.585,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.364,0,0
era-5-capture-contention,Era 5 Capture Contention,"Stylized capture-contention legislature with two-party sorting, higher proposal pressure, strong lobbying, and lower public responsiveness.",1.000,default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,10800,90.000,3841,32.008,90.000,0.356,1.000,0.530,0.615,0.189,0.156,0.644,0.000,0.000,0.000,0.335,0.027,0.216,0.510,0.238,0.833,0.932,0.493,0.000,0.000,0.000,0.167,0.000,0.000,0.120,0.167,0.000,0.495,0.000,0.000,0.000,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.256,0.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.276,0.378,0.000,0.000,0.000,0.000,0.000,0.056,0.219,0,0
era-5-capture-contention,Era 5 Capture Contention,"Stylized capture-contention legislature with two-party sorting, higher proposal pressure, strong lobbying, and lower public responsiveness.",1.000,default-pass-adaptive-track-strict,Default pass + adaptive tracks strict,10800,90.000,2056,17.133,57.083,0.190,0.634,0.559,0.653,0.106,0.219,0.810,0.336,0.030,0.000,0.160,0.533,0.074,0.303,0.252,0.785,0.527,0.501,0.000,0.000,0.000,0.215,0.000,0.000,0.091,0.088,0.000,0.561,0.000,0.000,0.000,0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.554,0.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.069,0.124,0,0
era-5-capture-contention,Era 5 Capture Contention,"Stylized capture-contention legislature with two-party sorting, higher proposal pressure, strong lobbying, and lower public responsiveness.",1.000,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,10800,90.000,5511,45.925,45.942,0.510,0.510,0.598,0.624,0.305,0.424,0.490,0.490,0.000,0.000,0.125,0.002,0.005,0.004,0.238,0.777,0.918,0.489,0.000,0.000,0.000,0.223,0.510,0.343,0.051,0.017,0.000,0.625,0.000,0.000,0.000,0.005,0.000,0.001,0.002,6.000,0.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.318,0,0
era-5-capture-contention,Era 5 Capture Contention,"Stylized capture-contention legislature with two-party sorting, higher proposal pressure, strong lobbying, and lower public responsiveness.",1.000,default-pass-affected-sponsor-gate,Default pass + affected-group sponsor gate,10800,90.000,773,6.442,6.458,0.072,0.072,0.561,0.781,0.040,0.322,0.928,0.928,0.000,0.000,0.245,0.771,0.015,0.156,0.117,0.723,0.353,0.185,0.000,0.000,0.000,0.277,0.000,0.000,0.022,0.005,0.000,0.675,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.109,0.801,0.000,0.000,0.209,0.056,0,0
era-5-capture-contention,Era 5 Capture Contention,"Stylized capture-contention legislature with two-party sorting, higher proposal pressure, strong lobbying, and lower public responsiveness.",1.000,default-pass-public-objection,Default pass + public objection window,10800,90.000,3938,32.817,90.000,0.365,1.000,0.531,0.585,0.194,0.162,0.635,0.000,0.000,0.000,0.341,0.291,0.180,0.393,0.248,0.785,0.815,0.533,0.000,0.000,0.000,0.215,0.000,0.000,0.118,0.204,0.000,0.486,0.000,0.000,0.000,0.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.709,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.213,0,0
era-5-capture-contention,Era 5 Capture Contention,"Stylized capture-contention legislature with two-party sorting, higher proposal pressure, strong lobbying, and lower public responsiveness.",1.000,default-pass-law-registry,Default pass + law registry,10800,90.000,9286,77.383,90.000,0.860,1.000,0.531,0.464,0.456,0.109,0.140,0.000,0.000,0.000,0.437,0.029,0.884,0.672,0.317,0.779,0.979,0.834,0.000,0.000,0.000,0.221,0.000,0.000,0.200,0.824,0.000,0.357,0.623,0.441,5.086,0.884,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.399,0,0
