caseKey,caseName,caseDescription,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,vetoes,overriddenVetoes
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,9000,60.000,2574,17.160,60.000,0.286,1.000,0.583,0.573,0.167,0.200,0.714,0.000,0.000,0.877,0.081,0.438,0.119,0.336,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,9000,60.000,2586,17.240,60.000,0.287,1.000,0.585,0.573,0.168,0.197,0.713,0.000,0.000,0.887,0.070,0.421,0.122,0.346,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,9000,60.000,2523,16.820,60.000,0.280,1.000,0.585,0.574,0.164,0.201,0.720,0.000,0.000,0.892,0.072,0.446,0.116,0.335,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,9000,60.000,2614,17.427,60.000,0.290,1.000,0.583,0.571,0.169,0.198,0.710,0.000,0.000,0.881,0.088,0.428,0.121,0.332,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,9000,60.000,2615,17.433,60.000,0.291,1.000,0.581,0.571,0.169,0.199,0.709,0.000,0.000,0.876,0.085,0.431,0.121,0.334,0,0
low-party-loyalty,Low Party Loyalty,Party pressure is weak and legislators act more independently.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,9000,60.000,2635,17.567,60.000,0.293,1.000,0.579,0.569,0.170,0.197,0.707,0.000,0.000,0.863,0.101,0.429,0.119,0.327,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,simple-majority,Unicameral simple majority,9000,60.000,2049,13.660,60.000,0.228,1.000,0.595,0.592,0.136,0.215,0.772,0.000,0.000,0.000,0.000,0.506,0.093,0.322,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,supermajority-60,Unicameral 60 percent passage,9000,60.000,653,4.353,60.000,0.073,1.000,0.667,0.675,0.048,0.348,0.927,0.000,0.000,0.000,0.000,0.784,0.015,0.152,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass,Default pass unless 2/3 block,9000,60.000,7496,49.973,60.000,0.833,1.000,0.530,0.467,0.442,0.091,0.167,0.000,0.000,0.000,0.457,0.028,0.693,0.701,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1689,11.260,11.300,0.188,0.188,0.583,0.608,0.109,0.221,0.812,0.576,0.235,0.000,0.210,0.581,0.062,0.243,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5164,34.427,60.000,0.574,1.000,0.521,0.482,0.299,0.116,0.426,0.000,0.000,0.500,0.396,0.270,0.387,0.552,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,1836,12.240,12.313,0.204,0.205,0.580,0.635,0.118,0.245,0.796,0.795,0.000,0.000,0.223,0.558,0.064,0.233,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-cross-bloc-strong,Default pass + strong cross-bloc cosponsors,9000,60.000,544,3.627,3.633,0.060,0.061,0.635,0.716,0.038,0.373,0.940,0.939,0.000,0.000,0.061,0.822,0.013,0.127,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-cross-bloc-challenge,Default pass + cross-bloc cosponsors + challenge,9000,60.000,1435,9.567,12.313,0.159,0.205,0.607,0.645,0.097,0.277,0.841,0.795,0.000,0.141,0.040,0.618,0.044,0.206,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3773,25.153,55.387,0.419,0.923,0.558,0.561,0.234,0.151,0.581,0.077,0.000,0.000,0.279,0.223,0.217,0.410,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-adaptive-track-challenge,Default pass + adaptive tracks + challenge,9000,60.000,4407,29.380,55.447,0.490,0.924,0.542,0.535,0.266,0.135,0.510,0.076,0.000,0.489,0.335,0.187,0.274,0.452,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-sunset-trial,Default pass + sunset trial,9000,60.000,4016,26.773,60.000,0.446,1.000,0.552,0.578,0.246,0.131,0.554,0.000,0.000,0.000,0.377,0.121,0.258,0.471,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-sunset-challenge,Default pass + sunset trial + challenge,9000,60.000,3095,20.633,60.000,0.344,1.000,0.549,0.581,0.189,0.155,0.656,0.000,0.000,0.500,0.315,0.328,0.169,0.390,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,9000,60.000,7872,52.480,60.000,0.875,1.000,0.505,0.449,0.442,0.085,0.125,0.000,0.000,0.150,0.476,0.074,0.679,0.640,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,9000,60.000,6720,44.800,60.000,0.747,1.000,0.509,0.460,0.380,0.095,0.253,0.000,0.000,0.300,0.448,0.164,0.554,0.610,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,9000,60.000,3264,21.760,60.000,0.363,1.000,0.549,0.529,0.199,0.163,0.637,0.000,0.000,0.747,0.267,0.414,0.191,0.425,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,9000,60.000,2348,15.653,60.000,0.261,1.000,0.579,0.578,0.151,0.208,0.739,0.000,0.000,0.887,0.100,0.493,0.102,0.309,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,9000,60.000,5226,34.840,60.000,0.581,1.000,0.520,0.478,0.302,0.112,0.419,0.000,0.000,0.500,0.400,0.269,0.406,0.570,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,9000,60.000,5196,34.640,60.000,0.577,1.000,0.519,0.479,0.300,0.113,0.423,0.000,0.000,0.500,0.403,0.279,0.397,0.562,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,9000,60.000,5137,34.247,60.000,0.571,1.000,0.520,0.484,0.297,0.118,0.429,0.000,0.000,0.500,0.400,0.274,0.375,0.535,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,9000,60.000,5104,34.027,60.000,0.567,1.000,0.520,0.490,0.295,0.121,0.433,0.000,0.000,0.500,0.401,0.278,0.359,0.518,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,9000,60.000,2262,15.080,60.000,0.251,1.000,0.582,0.580,0.146,0.214,0.749,0.000,0.000,0.896,0.082,0.501,0.093,0.287,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,9000,60.000,2300,15.333,60.000,0.256,1.000,0.584,0.579,0.149,0.213,0.744,0.000,0.000,0.900,0.068,0.486,0.099,0.304,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,9000,60.000,2229,14.860,60.000,0.248,1.000,0.583,0.585,0.144,0.214,0.752,0.000,0.000,0.904,0.074,0.500,0.093,0.294,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,9000,60.000,2225,14.833,60.000,0.247,1.000,0.582,0.580,0.144,0.214,0.753,0.000,0.000,0.905,0.073,0.511,0.095,0.302,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,9000,60.000,2222,14.813,60.000,0.247,1.000,0.582,0.582,0.144,0.214,0.753,0.000,0.000,0.898,0.081,0.506,0.093,0.296,0,0
high-party-loyalty,High Party Loyalty,Party pressure is strong.,default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,9000,60.000,2297,15.313,60.000,0.255,1.000,0.581,0.579,0.148,0.215,0.745,0.000,0.000,0.884,0.091,0.500,0.092,0.282,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",simple-majority,Unicameral simple majority,9000,60.000,1771,11.807,60.000,0.197,1.000,0.579,0.613,0.114,0.213,0.803,0.000,0.000,0.000,0.000,0.549,0.078,0.323,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",supermajority-60,Unicameral 60 percent passage,9000,60.000,451,3.007,60.000,0.050,1.000,0.650,0.697,0.033,0.342,0.950,0.000,0.000,0.000,0.000,0.845,0.010,0.150,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass,Default pass unless 2/3 block,9000,60.000,7444,49.627,60.000,0.827,1.000,0.519,0.471,0.429,0.086,0.173,0.000,0.000,0.000,0.489,0.035,0.688,0.701,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1509,10.060,10.133,0.168,0.169,0.561,0.621,0.094,0.214,0.832,0.560,0.271,0.000,0.272,0.618,0.057,0.251,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5056,33.707,60.000,0.562,1.000,0.505,0.482,0.284,0.106,0.438,0.000,0.000,0.500,0.432,0.294,0.389,0.575,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,1426,9.507,9.573,0.158,0.160,0.566,0.669,0.090,0.254,0.842,0.840,0.000,0.000,0.234,0.612,0.044,0.207,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-cross-bloc-strong,Default pass + strong cross-bloc cosponsors,9000,60.000,265,1.767,1.767,0.029,0.029,0.625,0.771,0.018,0.398,0.971,0.971,0.000,0.000,0.049,0.907,0.006,0.108,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-cross-bloc-challenge,Default pass + cross-bloc cosponsors + challenge,9000,60.000,1147,7.647,9.673,0.127,0.161,0.584,0.673,0.074,0.282,0.873,0.839,0.000,0.103,0.095,0.673,0.032,0.183,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,3527,23.513,55.673,0.392,0.928,0.542,0.575,0.212,0.148,0.608,0.071,0.001,0.000,0.304,0.238,0.199,0.412,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-adaptive-track-challenge,Default pass + adaptive tracks + challenge,9000,60.000,4284,28.560,55.653,0.476,0.928,0.524,0.543,0.249,0.132,0.524,0.072,0.001,0.490,0.390,0.200,0.263,0.455,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-sunset-trial,Default pass + sunset trial,9000,60.000,3956,26.373,60.000,0.440,1.000,0.533,0.583,0.234,0.122,0.560,0.000,0.000,0.000,0.418,0.120,0.264,0.492,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-sunset-challenge,Default pass + sunset trial + challenge,9000,60.000,2985,19.900,60.000,0.332,1.000,0.531,0.587,0.176,0.146,0.668,0.000,0.000,0.500,0.354,0.345,0.168,0.407,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,9000,60.000,7792,51.947,60.000,0.866,1.000,0.492,0.451,0.426,0.080,0.134,0.000,0.000,0.150,0.503,0.087,0.671,0.640,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,9000,60.000,6634,44.227,60.000,0.737,1.000,0.497,0.461,0.366,0.089,0.263,0.000,0.000,0.300,0.483,0.170,0.546,0.613,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,9000,60.000,3089,20.593,60.000,0.343,1.000,0.530,0.542,0.182,0.158,0.657,0.000,0.000,0.747,0.316,0.438,0.176,0.420,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,9000,60.000,2164,14.427,60.000,0.240,1.000,0.558,0.592,0.134,0.206,0.760,0.000,0.000,0.885,0.153,0.524,0.089,0.297,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,9000,60.000,5100,34.000,60.000,0.567,1.000,0.506,0.479,0.286,0.104,0.433,0.000,0.000,0.500,0.436,0.287,0.401,0.585,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,9000,60.000,5085,33.900,60.000,0.565,1.000,0.506,0.481,0.286,0.105,0.435,0.000,0.000,0.500,0.428,0.295,0.397,0.582,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,9000,60.000,5015,33.433,60.000,0.557,1.000,0.504,0.486,0.281,0.110,0.443,0.000,0.000,0.500,0.440,0.297,0.373,0.555,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,9000,60.000,5025,33.500,60.000,0.558,1.000,0.504,0.490,0.281,0.111,0.442,0.000,0.000,0.500,0.453,0.288,0.361,0.537,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,9000,60.000,1980,13.200,60.000,0.220,1.000,0.562,0.599,0.124,0.217,0.780,0.000,0.000,0.895,0.128,0.544,0.076,0.277,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,9000,60.000,2041,13.607,60.000,0.227,1.000,0.560,0.596,0.127,0.210,0.773,0.000,0.000,0.902,0.122,0.533,0.083,0.292,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,9000,60.000,1971,13.140,60.000,0.219,1.000,0.563,0.600,0.123,0.215,0.781,0.000,0.000,0.906,0.119,0.538,0.078,0.287,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,9000,60.000,2060,13.733,60.000,0.229,1.000,0.562,0.598,0.129,0.210,0.771,0.000,0.000,0.901,0.108,0.527,0.085,0.301,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,9000,60.000,2047,13.647,60.000,0.227,1.000,0.559,0.593,0.127,0.212,0.773,0.000,0.000,0.893,0.143,0.539,0.082,0.290,0,0
low-compromise,Low Compromise Culture,"Members are less inclined toward moderate, incremental bills.",default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,9000,60.000,2102,14.013,60.000,0.234,1.000,0.558,0.595,0.130,0.212,0.766,0.000,0.000,0.885,0.141,0.526,0.082,0.282,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",simple-majority,Unicameral simple majority,9000,60.000,2587,17.247,60.000,0.287,1.000,0.611,0.584,0.176,0.203,0.713,0.000,0.000,0.000,0.000,0.429,0.125,0.346,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",supermajority-60,Unicameral 60 percent passage,9000,60.000,927,6.180,60.000,0.103,1.000,0.683,0.666,0.070,0.323,0.897,0.000,0.000,0.000,0.000,0.716,0.025,0.187,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass,Default pass unless 2/3 block,9000,60.000,7725,51.500,60.000,0.858,1.000,0.541,0.471,0.464,0.095,0.142,0.000,0.000,0.000,0.435,0.021,0.705,0.683,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1932,12.880,12.953,0.215,0.216,0.606,0.611,0.130,0.222,0.785,0.580,0.204,0.000,0.187,0.529,0.071,0.250,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5326,35.507,60.000,0.592,1.000,0.540,0.491,0.319,0.121,0.408,0.000,0.000,0.500,0.347,0.243,0.394,0.545,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,2259,15.060,15.133,0.251,0.252,0.599,0.619,0.150,0.235,0.749,0.748,0.000,0.000,0.180,0.508,0.087,0.264,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-cross-bloc-strong,Default pass + strong cross-bloc cosponsors,9000,60.000,829,5.527,5.533,0.092,0.092,0.652,0.685,0.060,0.361,0.908,0.908,0.000,0.000,0.074,0.773,0.021,0.141,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-cross-bloc-challenge,Default pass + cross-bloc cosponsors + challenge,9000,60.000,1854,12.360,15.180,0.206,0.253,0.623,0.627,0.128,0.256,0.794,0.747,0.000,0.175,0.035,0.556,0.064,0.244,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,4127,27.513,56.320,0.459,0.939,0.576,0.558,0.264,0.152,0.541,0.061,0.000,0.000,0.215,0.184,0.237,0.410,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-adaptive-track-challenge,Default pass + adaptive tracks + challenge,9000,60.000,4667,31.113,56.280,0.519,0.938,0.561,0.538,0.291,0.140,0.481,0.062,0.000,0.489,0.286,0.167,0.285,0.440,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-sunset-trial,Default pass + sunset trial,9000,60.000,4224,28.160,60.000,0.469,1.000,0.570,0.579,0.267,0.134,0.531,0.000,0.000,0.000,0.336,0.097,0.279,0.481,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-sunset-challenge,Default pass + sunset trial + challenge,9000,60.000,3309,22.060,60.000,0.368,1.000,0.576,0.586,0.212,0.160,0.632,0.000,0.000,0.500,0.250,0.286,0.185,0.403,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-party-t3-s082,Default pass + party challenge vouchers t=3 s=.82,9000,60.000,7897,52.647,60.000,0.877,1.000,0.519,0.456,0.455,0.089,0.123,0.000,0.000,0.150,0.447,0.068,0.680,0.634,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-party-t6-s082,Default pass + party challenge vouchers t=6 s=.82,9000,60.000,6815,45.433,60.000,0.757,1.000,0.527,0.467,0.399,0.100,0.243,0.000,0.000,0.300,0.413,0.141,0.558,0.603,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-party-t15-s082,Default pass + party challenge vouchers t=15 s=.82,9000,60.000,3576,23.840,60.000,0.397,1.000,0.574,0.544,0.228,0.170,0.603,0.000,0.000,0.746,0.187,0.351,0.200,0.408,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-party-t25-s082,Default pass + party challenge vouchers t=25 s=.82,9000,60.000,2898,19.320,60.000,0.322,1.000,0.598,0.573,0.193,0.196,0.678,0.000,0.000,0.868,0.070,0.406,0.139,0.349,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-party-t10-s050,Default pass + party challenge vouchers t=10 s=.50,9000,60.000,5478,36.520,60.000,0.609,1.000,0.538,0.488,0.328,0.117,0.391,0.000,0.000,0.500,0.349,0.223,0.420,0.564,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-party-t10-s065,Default pass + party challenge vouchers t=10 s=.65,9000,60.000,5385,35.900,60.000,0.598,1.000,0.539,0.490,0.323,0.120,0.402,0.000,0.000,0.500,0.348,0.236,0.403,0.550,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-party-t10-s100,Default pass + party challenge vouchers t=10 s=1.00,9000,60.000,5303,35.353,60.000,0.589,1.000,0.541,0.493,0.319,0.124,0.411,0.000,0.000,0.500,0.350,0.242,0.381,0.528,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-party-t10-s125,Default pass + party challenge vouchers t=10 s=1.25,9000,60.000,5274,35.160,60.000,0.586,1.000,0.540,0.496,0.317,0.128,0.414,0.000,0.000,0.500,0.347,0.242,0.364,0.507,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-member-t1-s082,Default pass + member challenge vouchers t=1 s=.82,9000,60.000,2906,19.373,60.000,0.323,1.000,0.598,0.570,0.193,0.198,0.677,0.000,0.000,0.870,0.058,0.407,0.136,0.340,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-member-t2-s082,Default pass + member challenge vouchers t=2 s=.82,9000,60.000,2802,18.680,60.000,0.311,1.000,0.601,0.575,0.187,0.203,0.689,0.000,0.000,0.878,0.058,0.420,0.128,0.326,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-challenge-member-t3-s082,Default pass + member challenge vouchers t=3 s=.82,9000,60.000,2854,19.027,60.000,0.317,1.000,0.599,0.576,0.190,0.199,0.683,0.000,0.000,0.880,0.056,0.407,0.134,0.342,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-escalation-q6-s082,Default pass + q=6 challenge escalation s=.82,9000,60.000,2806,18.707,60.000,0.312,1.000,0.598,0.575,0.187,0.201,0.688,0.000,0.000,0.878,0.063,0.412,0.133,0.342,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-escalation-q12-s082,Default pass + q=12 challenge escalation s=.82,9000,60.000,2884,19.227,60.000,0.320,1.000,0.597,0.570,0.191,0.198,0.680,0.000,0.000,0.868,0.070,0.414,0.133,0.332,0,0
high-compromise,High Compromise Culture,"Members are more inclined toward moderate, incremental bills.",default-pass-escalation-q20-s082,Default pass + q=20 challenge escalation s=.82,9000,60.000,2865,19.100,60.000,0.318,1.000,0.597,0.572,0.190,0.199,0.682,0.000,0.000,0.866,0.070,0.414,0.134,0.338,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,simple-majority,Unicameral simple majority,9000,60.000,2305,15.367,60.000,0.256,1.000,0.596,0.606,0.153,0.209,0.744,0.000,0.000,0.000,0.000,0.473,0.106,0.336,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,supermajority-60,Unicameral 60 percent passage,9000,60.000,682,4.547,60.000,0.076,1.000,0.664,0.691,0.050,0.349,0.924,0.000,0.000,0.000,0.000,0.790,0.016,0.148,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass,Default pass unless 2/3 block,9000,60.000,7577,50.513,60.000,0.842,1.000,0.532,0.480,0.448,0.090,0.158,0.000,0.000,0.000,0.453,0.025,0.696,0.695,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-informed-guarded,Default pass + informed guarded committee,9000,60.000,1755,11.700,11.800,0.195,0.197,0.583,0.628,0.114,0.222,0.805,0.560,0.243,0.000,0.222,0.571,0.064,0.244,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-challenge,Default pass + challenge vouchers,9000,60.000,5162,34.413,60.000,0.574,1.000,0.524,0.500,0.301,0.113,0.426,0.000,0.000,0.500,0.388,0.277,0.392,0.562,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-cross-bloc,Default pass + cross-bloc cosponsors,9000,60.000,2002,13.347,13.393,0.222,0.223,0.583,0.640,0.130,0.238,0.778,0.777,0.000,0.000,0.190,0.544,0.072,0.250,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-cross-bloc-strong,Default pass + strong cross-bloc cosponsors,9000,60.000,587,3.913,3.913,0.065,0.065,0.637,0.729,0.042,0.373,0.935,0.935,0.000,0.000,0.051,0.825,0.014,0.123,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-cross-bloc-challenge,Default pass + cross-bloc cosponsors + challenge,9000,60.000,1647,10.980,13.413,0.183,0.224,0.602,0.651,0.110,0.263,0.817,0.776,0.000,0.149,0.039,0.598,0.054,0.226,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-adaptive-track,Default pass + adaptive tracks,9000,60.000,4176,27.840,58.147,0.464,0.969,0.559,0.566,0.259,0.143,0.536,0.031,0.000,0.000,0.286,0.165,0.246,0.423,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-adaptive-track-challenge,Default pass + adaptive tracks + challenge,9000,60.000,4776,31.840,58.147,0.531,0.969,0.544,0.545,0.289,0.131,0.469,0.031,0.000,0.483,0.344,0.142,0.303,0.462,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-sunset-trial,Default pass + sunset trial,9000,60.000,4743,31.620,60.000,0.527,1.000,0.550,0.570,0.290,0.125,0.473,0.000,0.000,0.000,0.384,0.058,0.322,0.495,0,0
low-lobbying,Low Lobbying Pressure,Lobby pressure is weak.,default-pass-sunset-challenge,Default pass + sunset trial + challenge,9000,60.000,3592,23.947,60.000,0.399,1.000,0.551,0.578,0.220,0.147,0.601,0.000,0.000,0.500,0.303,0.285,0.207,0.413,0,0
